Price,TimeInsulated,Capacity,Cleanbility,Containment,TimeCost,CapacityCost,CleanabilityCost,ContainmentCost,TotalCost,TotalGM,MktShare,EPP,Revenue
$5,1 hrs,12 oz,Fair,Leak Resistant,1.0,1.0,2.2,1.0,5.2,-0.20000000000000018,0.5124,-0.10248000000000008,2.562
$5,1 hrs,12 oz,Easy,Slosh Resistant,1.0,1.0,3.0,0.5,5.5,-0.5,0.3828,-0.1914,1.914
$5,1 hrs,12 oz,Easy,Spill Resistant,1.0,1.0,3.0,0.8,5.8,-0.7999999999999998,0.4816,-0.3852799999999999,2.408
$5,1 hrs,12 oz,Easy,Leak Resistant,1.0,1.0,3.0,1.0,6.0,-1.0,0.6003,-0.6003,3.0014999999999996
$5,1 hrs,20 oz,Difficult,Slosh Resistant,1.0,2.6,1.0,0.5,5.1,-0.09999999999999964,0.2333,-0.023329999999999917,1.1665
$5,1 hrs,20 oz,Difficult,Spill Resistant,1.0,2.6,1.0,0.8,5.3999999999999995,-0.39999999999999947,0.3069,-0.12275999999999984,1.5345
$5,1 hrs,20 oz,Difficult,Leak Resistant,1.0,2.6,1.0,1.0,5.6,-0.5999999999999996,0.4054,-0.24323999999999985,2.027
$5,1 hrs,20 oz,Fair,Slosh Resistant,1.0,2.6,2.2,0.5,6.300000000000001,-1.3000000000000007,0.3503,-0.45539000000000024,1.7515
$5,1 hrs,20 oz,Fair,Spill Resistant,1.0,2.6,2.2,0.8,6.6000000000000005,-1.6000000000000005,0.4519,-0.7230400000000002,2.2595
$5,1 hrs,20 oz,Fair,Leak Resistant,1.0,2.6,2.2,1.0,6.800000000000001,-1.8000000000000007,0.5763,-1.0373400000000004,2.8815
$5,1 hrs,20 oz,Easy,Slosh Resistant,1.0,2.6,3.0,0.5,7.1,-2.0999999999999996,0.4291,-0.9011099999999999,2.1454999999999997
$5,1 hrs,20 oz,Easy,Spill Resistant,1.0,2.6,3.0,0.8,7.3999999999999995,-2.3999999999999995,0.5426,-1.3022399999999996,2.713
$5,1 hrs,20 oz,Easy,Leak Resistant,1.0,2.6,3.0,1.0,7.6,-2.5999999999999996,0.6688,-1.7388799999999995,3.344
$5,1 hrs,32 0z,Difficult,Slosh Resistant,1.0,2.8,1.0,0.5,5.3,-0.2999999999999998,0.2126,-0.06377999999999996,1.0630000000000002
$5,1 hrs,32 0z,Difficult,Spill Resistant,1.0,2.8,1.0,0.8,5.6,-0.5999999999999996,0.2778,-0.16667999999999988,1.389
$5,1 hrs,32 0z,Difficult,Leak Resistant,1.0,2.8,1.0,1.0,5.8,-0.7999999999999998,0.3661,-0.2928799999999999,1.8304999999999998
$5,1 hrs,32 0z,Fair,Slosh Resistant,1.0,2.8,2.2,0.5,6.5,-1.5,0.3128,-0.46920000000000006,1.564
$5,1 hrs,32 0z,Fair,Spill Resistant,1.0,2.8,2.2,0.8,6.8,-1.7999999999999998,0.4005,-0.7209,2.0025
$5,1 hrs,32 0z,Fair,Leak Resistant,1.0,2.8,2.2,1.0,7.0,-2.0,0.5113,-1.0226,2.5564999999999998
$5,1 hrs,32 0z,Easy,Slosh Resistant,1.0,2.8,3.0,0.5,7.3,-2.3,0.3832,-0.8813599999999999,1.916
$5,1 hrs,32 0z,Easy,Spill Resistant,1.0,2.8,3.0,0.8,7.6,-2.5999999999999996,0.4817,-1.2524199999999999,2.4085
$5,1 hrs,32 0z,Easy,Leak Resistant,1.0,2.8,3.0,1.0,7.8,-2.8,0.5946,-1.66488,2.973
$5,3 hrs,12 oz,Difficult,Slosh Resistant,3.0,1.0,1.0,0.5,5.5,-0.5,0.2534,-0.1267,1.2670000000000001
$5,3 hrs,12 oz,Difficult,Spill Resistant,3.0,1.0,1.0,0.8,5.8,-0.7999999999999998,0.3263,-0.26103999999999994,1.6315
$5,3 hrs,12 oz,Difficult,Leak Resistant,3.0,1.0,1.0,1.0,6.0,-1.0,0.4238,-0.4238,2.119
$5,3 hrs,12 oz,Fair,Slosh Resistant,3.0,1.0,2.2,0.5,6.7,-1.7000000000000002,0.3736,-0.63512,1.8679999999999999
$5,3 hrs,12 oz,Fair,Spill Resistant,3.0,1.0,2.2,0.8,7.0,-2.0,0.4726,-0.9452,2.363
$5,3 hrs,12 oz,Fair,Leak Resistant,3.0,1.0,2.2,1.0,7.2,-2.2,0.5929,-1.30438,2.9645
$5,3 hrs,12 oz,Easy,Slosh Resistant,3.0,1.0,3.0,0.5,7.5,-2.5,0.4504,-1.1260000000000001,2.2520000000000002
$5,3 hrs,12 oz,Easy,Spill Resistant,3.0,1.0,3.0,0.8,7.8,-2.8,0.5586,-1.56408,2.793
$5,3 hrs,12 oz,Easy,Leak Resistant,3.0,1.0,3.0,1.0,8.0,-3.0,0.6784,-2.0352,3.392
$5,3 hrs,20 oz,Difficult,Slosh Resistant,3.0,2.6,1.0,0.5,7.1,-2.0999999999999996,0.2853,-0.5991299999999999,1.4264999999999999
$5,3 hrs,20 oz,Difficult,Spill Resistant,3.0,2.6,1.0,0.8,7.3999999999999995,-2.3999999999999995,0.372,-0.8927999999999998,1.8599999999999999
$5,3 hrs,20 oz,Difficult,Leak Resistant,3.0,2.6,1.0,1.0,7.6,-2.5999999999999996,0.4808,-1.2500799999999999,2.404
$5,3 hrs,20 oz,Fair,Slosh Resistant,3.0,2.6,2.2,0.5,8.3,-3.3000000000000007,0.4224,-1.3939200000000003,2.112
$5,3 hrs,20 oz,Fair,Spill Resistant,3.0,2.6,2.2,0.8,8.6,-3.5999999999999996,0.5365,-1.9313999999999998,2.6825
$5,3 hrs,20 oz,Fair,Leak Resistant,3.0,2.6,2.2,1.0,8.8,-3.8000000000000007,0.6633,-2.5205400000000004,3.3165
$5,3 hrs,20 oz,Easy,Slosh Resistant,3.0,2.6,3.0,0.5,9.1,-4.1,0.506,-2.0745999999999998,2.5300000000000002
$5,3 hrs,20 oz,Easy,Spill Resistant,3.0,2.6,3.0,0.8,9.4,-4.4,0.6287,-2.7662800000000005,3.1435000000000004
$5,3 hrs,20 oz,Easy,Leak Resistant,3.0,2.6,3.0,1.0,9.6,-4.6,0.7505,-3.4522999999999993,3.7524999999999995
$5,3 hrs,32 0z,Difficult,Slosh Resistant,3.0,2.8,1.0,0.5,7.3,-2.3,0.2588,-0.5952399999999999,1.2939999999999998
$5,3 hrs,32 0z,Difficult,Spill Resistant,3.0,2.8,1.0,0.8,7.6,-2.5999999999999996,0.3352,-0.8715199999999999,1.676
$5,3 hrs,32 0z,Difficult,Leak Resistant,3.0,2.8,1.0,1.0,7.8,-2.8,0.4316,-1.2084799999999998,2.158
$5,3 hrs,32 0z,Fair,Slosh Resistant,3.0,2.8,2.2,0.5,8.5,-3.5,0.3746,-1.3111,1.873
$5,3 hrs,32 0z,Fair,Spill Resistant,3.0,2.8,2.2,0.8,8.8,-3.8000000000000007,0.4738,-1.8004400000000003,2.3689999999999998
$5,3 hrs,32 0z,Fair,Leak Resistant,3.0,2.8,2.2,1.0,9.0,-4.0,0.5888,-2.3552,2.944
$5,3 hrs,32 0z,Easy,Slosh Resistant,3.0,2.8,3.0,0.5,9.3,-4.300000000000001,0.4497,-1.9337100000000003,2.2485
$5,3 hrs,32 0z,Easy,Spill Resistant,3.0,2.8,3.0,0.8,9.600000000000001,-4.600000000000001,0.5577,-2.5654200000000005,2.7885
$5,3 hrs,32 0z,Easy,Leak Resistant,3.0,2.8,3.0,1.0,9.8,-4.800000000000001,0.6702,-3.2169600000000007,3.351
